web-scraper-order,Name,Image-src,Category,Ig_Follow,eng_rate,est_Reel_play,Avg_like,Avg_Comments,yt_subs,views(30 days),total_views,uplaods,yt_links-href,insta_link-href
1708358451-2366,Man Mohan Meena,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4652464814.jpg,Science & Technology,34771.0,3.06%,1902.0,1065.0,,30600.0,7.0,14849138.0,5.0,https://www.youtube.com/channel/UCOpsNL8R2oWTIDD4D1Csz0Q,https://www.instagram.com/m3sonu
1708358465-2367,Cyber Yodha™,,Science & Technology,9335.0,0.57%,6319.0,53.0,0.0,,,,,,https://www.instagram.com/cyber_yodha
1708358471-2368,ecodeshub | Aamir,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/44269911164.jpg,Science & Technology,9819.0,1.15%,7607.0,107.0,4.0,,,,,,https://www.instagram.com/ecodeshub
1708358477-2369,Imtiyaz Khan,,Science & Technology,10084.0,0.52%,494.0,50.0,1.0,,,,,,https://www.instagram.com/itsimtiyazkhan
1708358483-2370,Pentagon Space,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/34268277357.jpg,Science & Technology,10163.0,1.00%,5315.0,101.0,,,,,,,https://www.instagram.com/pentagon_space
1708358490-2371,Education with Arvind,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/12804980151.jpg,Science & Technology,10420.0,0.80%,3748.0,82.0,0.0,91100.0,109326.0,7578181.0,935.0,https://www.youtube.com/channel/UCd4B2Mjcs8_fVSyDTxVT_tA,https://www.instagram.com/education_with_arvind_
1708358496-2372,Hacking | CyberSecurity,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4336221808.jpg,Science & Technology,11136.0,3.48%,4734.0,377.0,9.0,,,,,,https://www.instagram.com/whitehatdevil
1708358501-2373,Ritesh Garg,,Science & Technology,11381.0,0.10%,646.0,11.0,0.0,,,,,,https://www.instagram.com/creativelearningbyritesh
1708358507-2374,Praveen Jaiswal,,Science & Technology,11842.0,1.58%,1359.0,179.0,7.0,55500.0,1636.0,4468369.0,319.0,https://www.youtube.com/channel/UCHD-9nCl0ChX-wwvLrMBMgA,https://www.instagram.com/praveenjaiswal_07
1708358513-2375,Kunal,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/54921887562.jpg,Science & Technology,12156.0,0.00%,,,,,,,,,https://www.instagram.com/kunalsig
1708358518-2376,REGex Software Services,,Science & Technology,12420.0,0.46%,2750.0,56.0,0.0,,,,,,https://www.instagram.com/regexsoftware
1708358524-2377,Mr. Pradyuman Kadam,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/6919633079.jpg,Science & Technology,12683.0,1.21%,1510.0,151.0,1.0,,,,,,https://www.instagram.com/pk100.in
1708358530-2378,CloudComputing,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/44821898054.jpg,Science & Technology,12809.0,0.15%,5432.0,18.0,0.0,68600.0,52444.0,2185794.0,188.0,https://www.youtube.com/channel/UCpQKMJhrJIMhvUgqqOP4qbQ,https://www.instagram.com/cloudcomputingintelugu
1708358536-2379,Dataisgood,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/32527725406.jpg,Science & Technology,13637.0,0.40%,24928.0,50.0,3.0,,,,,,https://www.instagram.com/dataisgood
1708358542-2380,Solve 1 leetcode ques a day,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4676236985.jpg,Science & Technology,14631.0,0.31%,159.0,45.0,0.0,,,,,,https://www.instagram.com/thecodingworld
1708358548-2381,ABC-Tech Training & Upskilling,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5747712231.jpg,Science & Technology,15959.0,0.31%,,47.0,1.0,,,,,,https://www.instagram.com/abcfortechnologytraining
1708358554-2382,Rajesh K Malhotra,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4177915156.jpg,Science & Technology,16191.0,4.58%,926.0,734.0,6.0,,,,,,https://www.instagram.com/rajeshkmalhotra
1708358560-2383,design.xplorer,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/17887132279.jpg,Science & Technology,17687.0,1.97%,,343.0,4.0,,,,,,https://www.instagram.com/design.xplorer
1708358565-2384,Yatin Kumar,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3014398256.jpg,Science & Technology,18244.0,0.02%,177.0,3.0,,,,,,,https://www.instagram.com/known4tech
1708358571-2385,TeluguWebGuru Technologies,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/11575641608.jpg,Science & Technology,18909.0,0.45%,8121.0,82.0,2.0,176000.0,190325.0,8604151.0,346.0,https://www.youtube.com/channel/UCwD6wSolY9DYNGvR9KgHN-w,https://www.instagram.com/teluguwebguru
1708358577-2386,Afzal Husain,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4398149593.jpg,Science & Technology,19859.0,1.51%,11085.0,297.0,2.0,77000.0,0.0,451968.0,24.0,https://www.youtube.com/channel/UCPBv9s39U3X7WNgF0mdvuEQ,https://www.instagram.com/afzal.2524
1708358583-2387,Rahul Tyagi,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/225687712.jpg,Science & Technology,19944.0,1.09%,2653.0,212.0,5.0,,,,,,https://www.instagram.com/iamrahultyagi
1708358589-2388,Krish Naik,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2097721055.jpg,Science & Technology,21217.0,1.98%,6431.0,414.0,6.0,,,,,,https://www.instagram.com/krishnaik06
1708358595-2389,Riddhi Dutta,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1256951912.jpg,Science & Technology,22949.0,4.28%,21184.0,960.0,21.0,65600.0,91245.0,2561091.0,224.0,https://www.youtube.com/channel/UCKyTTBdDH3I635HQMrPvz_A,https://www.instagram.com/code.blooded.voyager
1708358601-2390,Cybersecurity | Geek 25k🎯,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45140502949.jpg,Science & Technology,24365.0,1.07%,5600.0,254.0,7.0,,,,,,https://www.instagram.com/geeksecurity_
1708358607-2391,HTML | CSS | React Js | Coding Tech,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/47815557695.jpg,Science & Technology,24430.0,0.21%,716.0,51.0,0.0,,,,,,https://www.instagram.com/code.ing_tech
1708358613-2392,C# Corner,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5813592737.jpg,Science & Technology,24662.0,0.03%,19.0,5.0,0.0,,,,,,https://www.instagram.com/csharpcorner
1708358619-2393,Fun Doo Testers,,Science & Technology,25894.0,1.09%,33191.0,282.0,0.0,,,,,,https://www.instagram.com/fundootesters
1708358625-2394,Masai,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/13560852628.jpg,Science & Technology,26832.0,0.33%,3206.0,86.0,2.0,,,,,,https://www.instagram.com/masaischool
1708358631-2395,Coding Artist,,Science & Technology,26893.0,0.29%,2274.0,75.0,2.0,,,,,,https://www.instagram.com/coding.artist
1708358636-2396,Office Tricks & Tips,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/49093994100.jpg,Science & Technology,27616.0,0.75%,21024.0,205.0,1.0,,,,,,https://www.instagram.com/officetrickstips
1708358641-2397,The Code Skool,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/43362117030.jpg,Science & Technology,27663.0,1.61%,21314.0,437.0,8.0,151000.0,552041.0,9699440.0,161.0,https://www.youtube.com/channel/UCnTwsAoqgyDVe5hxOmbMOiw,https://www.instagram.com/thecodeskool
1708358647-2398,Punit Chawla,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/47188156836.jpg,Science & Technology,28168.0,2.85%,17063.0,785.0,18.0,142000.0,160940.0,11309702.0,462.0,https://www.youtube.com/channel/UCkfdb6tUwVoGXPPzY7H6hUg,https://www.instagram.com/punitchawlaofficial
1708358653-2399,Chethan,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4412182039.jpg,Science & Technology,29213.0,1.85%,9340.0,516.0,23.0,,,,,,https://www.instagram.com/design_pilot
1708358658-2400,Brijesh Sharma,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/34093150769.jpg,Science & Technology,32015.0,1.17%,38190.0,367.0,7.0,,,,,,https://www.instagram.com/tech__projects
1708358663-2401,STP Computer Education,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/26098546692.jpg,Science & Technology,33065.0,1.80%,17416.0,571.0,24.0,,,,,,https://www.instagram.com/stp_computer_education
1708358669-2402,LetsUpgrade,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/25248488728.jpg,Science & Technology,37969.0,0.19%,3807.0,72.0,0.0,167000.0,122222.0,1646193.0,697.0,https://www.youtube.com/channel/UCWUDiLzQZr4VDHNyMsVYn-g,https://www.instagram.com/letsupgrade.in
1708358675-2403,🇮🇳 # NIKUNJ BHATT,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/34738183023.jpg,Science & Technology,38229.0,0.24%,4778.0,71.0,18.0,,,,,,https://www.instagram.com/cybernikunj
1708358681-2404,The Testing Academy | Pramod Dutta,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/39190152212.jpg,Science & Technology,38851.0,1.00%,13875.0,384.0,1.0,,,,,,https://www.instagram.com/thetestingacademy
1708358695-2405,⚔INDIAN ARMY🇮🇳🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/50172572375.jpg,Defence,22005.0,0.70%,1364.0,154.0,1.0,,,,,,https://www.instagram.com/foujii_swag
1708358701-2406,Shivratan Singh,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/24850198175.jpg,Defence,22212.0,0.84%,1676.0,184.0,3.0,,,,,,https://www.instagram.com/luckydefenceacademy
1708358707-2407,Aʀᴍʏ Bᴏʏ,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/39871300401.jpg,Defence,22383.0,1.20%,2347.0,254.0,14.0,,,,,,https://www.instagram.com/army_power_status
1708358713-2408,AJAY KHATI,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1965730407.jpg,Defence,22432.0,4.94%,24997.0,1083.0,24.0,,,,,,https://www.instagram.com/khati.ajay.056
1708358719-2409,Paraveez Hawaldar,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5478956692.jpg,Defence,22499.0,2.09%,10093.0,470.0,0.0,,,,,,https://www.instagram.com/kittur_fouji_factory
1708358726-2410,🇮🇳𝘼𝙧𝙢𝙮 office 𝙎𝙩𝙖𝙩𝙪𝙨 🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/4906595580.jpg,Defence,22541.0,0.85%,1921.0,190.0,0.0,,,,,,https://www.instagram.com/i_love_army_2000
1708358732-2411,🅸🅽🅳🅸🅰🅽 🅵🅾🅹🅸 🆂🆆🅰🅶,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/48537842295.jpg,Defence,22647.0,0.87%,1649.0,195.0,0.0,,,,,,https://www.instagram.com/indian_foji_swag_
1708358738-2412,Maj.Nirmith.Thakur,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/2005495869.jpg,Defence,24962.0,2.20%,4974.0,546.0,3.0,,,,,,https://www.instagram.com/maj.nirmith.thakur
1708358744-2413,Ncc | 𝐍𝐜𝐜 𝐩𝐨𝐰𝐞𝐫 𝐨𝐟 𝐲𝐨𝐮𝐭𝐡 2,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/36403857020.jpg,Defence,25557.0,9.31%,23228.0,2299.0,79.0,,,,,,https://www.instagram.com/ncc_power_of_youth2
1708358750-2414,Sikh Regiment,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8731036475.jpg,Defence,25932.0,1.24%,6736.0,303.0,17.0,,,,,,https://www.instagram.com/thesikhregiment
1708358756-2415,♛ BLACK CAT™ 🔵 ♛,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/7192311707.jpg,Defence,26176.0,1.20%,2676.0,312.0,1.0,,,,,,https://www.instagram.com/n_s_g_indian.commando
1708358763-2416,Army Dost,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/14516265317.jpg,Defence,26952.0,4.57%,17308.0,1223.0,7.0,743000.0,1982244.0,41473584.0,1593.0,https://www.youtube.com/channel/UCyhGzvszi_2JAiz0gEnhwGg,https://www.instagram.com/army_dost_
1708358769-2417,फौजी प्रेमी...50k🎯,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/49501413894.jpg,Defence,27429.0,3.28%,5251.0,899.0,1.0,,,,,,https://www.instagram.com/fouji_premi_status
1708358775-2418,"RAVI KAPOOR, IRS",https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/36327889523.jpg,Defence,27766.0,0.24%,5614.0,66.0,0.0,,,,,,https://www.instagram.com/becoming_ias_super_simplified
1708358782-2419,INDIAN ARMY 🇮🇳🇮🇳,,Defence,27806.0,1.61%,0.0,400.0,0.0,,,,,,https://www.instagram.com/indian_army_lovee
1708358788-2420,𝐀𝐧𝐢𝐥 𝐦𝐞𝐞𝐧𝐚 [ 𝐑𝐀𝐉𝐒𝐓𝐇𝐀𝐍 𝐏𝐎𝐋𝐈𝐂𝐄 ],https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/6690609347.jpg,Defence,28036.0,3.49%,6505.0,963.0,14.0,,,,,,https://www.instagram.com/cop_anill
1708358794-2421,भारतीय सेना 🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/41139904890.jpg,Defence,28971.0,0.72%,1706.0,206.0,2.0,,,,,,https://www.instagram.com/indian_army_lovers007
1708358800-2422,Indian Army,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/48294928151.jpg,Defence,29453.0,1.65%,3273.0,486.0,1.0,,,,,,https://www.instagram.com/indian.army.soldier__
1708358806-2423,𝐓𝐡𝐞 𝐒𝐞𝐚 𝐀𝐧𝐝 𝐒𝐞𝐚𝐦𝐚𝐧 ||𝐁𝐢𝐛𝐢𝐧 𝐁𝐚𝐛𝐲,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/6241819432.jpg,Defence,30074.0,6.91%,41875.0,2058.0,18.0,,,,,,https://www.instagram.com/the_sea_and_seaman_
1708358813-2424,𝐒𝐡𝐢𝐯𝐚𝐦 𝐍𝐚𝐠𝐩𝐚𝐥 🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/36899840586.jpg,Defence,30472.0,1.80%,22030.0,545.0,4.0,,,,,,https://www.instagram.com/indian_aviation_world
1708358819-2425,Indian Airforce,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/46856777656.jpg,Defence,30664.0,1.15%,3761.0,350.0,1.0,,,,,,https://www.instagram.com/indian_airforce_18
1708358826-2426,Jhunjhunu Rj18❤️,,Defence,31056.0,0.01%,2210.0,4.0,,,,,,,https://www.instagram.com/commando_force_
1708358832-2427,DEB RANA,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/1533588792.jpg,Defence,31641.0,3.03%,6728.0,943.0,15.0,,,,,,https://www.instagram.com/deb_rana
1708358838-2428,Fully Defence Academy,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8191642049.jpg,Defence,34295.0,4.14%,8392.0,1409.0,14.0,,,,,,https://www.instagram.com/fullydefence_academy
1708358844-2429,Armylifeofficial,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45710070241.jpg,Defence,35184.0,0.80%,3472.0,278.0,4.0,,,,,,https://www.instagram.com/armylifeofficial
1708358849-2430,Indian Army Fan 😍,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/20935574670.jpg,Defence,35786.0,0.24%,792.0,85.0,0.0,,,,,,https://www.instagram.com/indian_a.r.m.y_5
1708358855-2431,SHAHEED,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/10095829552.jpg,Defence,36306.0,0.53%,2849.0,181.0,9.0,,,,,,https://www.instagram.com/shaheed.15.08
1708358860-2432,꧁᯽𝐈𝐧𝐝𝐢𝐚𝐧 𝐀𝐫𝐦𝐲᯽꧂,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/49390609056.jpg,Defence,36804.0,0.17%,3245.0,56.0,4.0,,,,,,https://www.instagram.com/indian_army_fanpage___
1708358866-2433,Ncc_power_Of_girls,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/48394464176.jpg,Defence,37322.0,1.10%,8176.0,407.0,4.0,,,,,,https://www.instagram.com/ncc_power_of_girls
1708358872-2434,National Defence Academy,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/10901320607.jpg,Defence,38222.0,11.05%,32384.0,4212.0,9.0,,,,,,https://www.instagram.com/nda__withlove_
1708358877-2435,⚔INDIAN ARMY⚔,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/40178003655.jpg,Defence,38663.0,1.77%,5370.0,680.0,3.0,,,,,,https://www.instagram.com/para.sf___
1708358883-2436,🇮🇳INDIAN ARMY🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/39743401494.jpg,Defence,39828.0,1.09%,2613.0,432.0,1.0,,,,,,https://www.instagram.com/indian__a.r.m.y_life
1708358889-2437,Nda_ki_duniya,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45516533410.jpg,Defence,39931.0,7.20%,30924.0,2841.0,18.0,,,,,,https://www.instagram.com/nda_ki_duniya
1708358895-2438,Olive Cheetahs,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/22102143629.jpg,Defence,40145.0,1.18%,10157.0,467.0,5.0,,,,,,https://www.instagram.com/olivecheetah
1708358901-2439,MISSION_NCC,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/13781540102.jpg,Defence,40256.0,5.06%,34282.0,2029.0,7.0,,,,,,https://www.instagram.com/mission_ncc
1708358907-2440,IPS NAVJOT SIMI 🔵,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45143235495.jpg,Defence,40986.0,1.72%,26047.0,691.0,12.0,,,,,,https://www.instagram.com/ips_navjotsimi1
1708358913-2441,𝚊𝚛𝚖𝚢 𝚕𝚘𝚟𝚎𝚛 003,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/47379760672.jpg,Defence,41274.0,0.90%,4761.0,370.0,1.0,,,,,,https://www.instagram.com/armylover__003
1708358919-2442,INDIAN ARMY STATUS 🪖🇮🇳,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/45138475127.jpg,Defence,41571.0,0.86%,4167.0,355.0,3.0,,,,,,https://www.instagram.com/future_fojan_army
1708358924-2443,Jeetendra Sudhakar Pathak,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3935080940.jpg,Defence,41819.0,1.79%,13048.0,716.0,32.0,,,,,,https://www.instagram.com/fitcop_jitendra
1708358930-2444,NCC ALL INDIA,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/28336507935.jpg,Defence,41824.0,1.47%,10650.0,612.0,1.0,,,,,,https://www.instagram.com/ncc_all_india_
1708358936-2445,Indian Army fans 🇮🇳✨,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/39544540170.jpg,Defence,42270.0,0.80%,2265.0,337.0,1.0,,,,,,https://www.instagram.com/indian_army_fans_02
1708358942-2446,INDIAN DEFENCE UPDATES,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8365128194.jpg,Defence,42376.0,8.25%,37850.0,3476.0,19.0,,,,,,https://www.instagram.com/indiandefenceupdates
1708358948-2447,मेजर सौरभ,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5499443054.jpg,Defence,43841.0,0.05%,2035.0,21.0,0.0,,,,,,https://www.instagram.com/ssbwarrior_join_indian_army
1708358955-2448,100k,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/50923453125.jpg,Defence,44750.0,1.52%,4908.0,676.0,2.0,,,,,,https://www.instagram.com/indianarmy__loverboy
1708358961-2449,𝕹𝕮𝕮 𝕷𝖔𝖛𝖊 ❤️❤️,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/32189022522.jpg,Defence,47497.0,1.90%,5962.0,760.0,3.0,,,,,,https://www.instagram.com/ncc.lovers
1708358968-2450,𝐅𝐨𝐣𝐣𝐚𝐧 🥰,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/36803716363.jpg,Defence,48169.0,0.50%,1790.0,238.0,0.0,,,,,,https://www.instagram.com/_army_girl_ak47_
1708358974-2451,Chinar Corps,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/8638789762.jpg,Defence,48192.0,0.20%,1594.0,95.0,0.0,,,,,,https://www.instagram.com/chinarcorpsia
1708358980-2452,ROYAL RAJPUT,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/9910650266.jpg,Defence,49220.0,0.37%,1422.0,182.0,0.0,,,,,,https://www.instagram.com/fauji__veer
1708359000-2453,Kabir Vlogs,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/25219506824.jpg,Vloging,47616.0,2.82%,64262.0,1322.0,18.0,196000.0,-35475992.0,15177685.0,225.0,https://www.youtube.com/channel/UCulk3jaetjBSmUteuRASnDg,https://www.instagram.com/kabirvlogs_
1708359006-2454,Shreya Chandra,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/48295908497.jpg,Vloging,47850.0,1.07%,5085.0,483.0,29.0,,,,,,https://www.instagram.com/cutesiya_shreya
1708359013-2455,Purnima Mehta,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/3587509972.jpg,Vloging,47928.0,0.01%,126.0,3.0,0.0,,,,,,https://www.instagram.com/purnimamehtaoffical
1708359019-2456,I_am_SAM...,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/40324495200.jpg,Vloging,47952.0,2.12%,2179.0,931.0,83.0,,,,,,https://www.instagram.com/born_in_2k20
1708359025-2457,C A B I N 👛👜👠👝👗🧣💄C R E W,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/38788468417.jpg,Vloging,47979.0,2.73%,18019.0,1272.0,36.0,,,,,,https://www.instagram.com/youfly_wepost
1708359031-2458,Gurnish Kaur,https://scontent-bom1-1.xx.fbcdn.net/v/t51.2885-15/345845753_639816680809301_8090527092968070640_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=7d201b&_nc_ohc=KfVOmd4N_38AX-wxFe1&_nc_oc=AQlzlfl77N1CCH7crP9mZj-qUJZM-zjZa4x_rRGp2ggW3qk-kVRSqML4hgTPzlMvH_o&_nc_ht=scontent-bom1-1.xx&edm=AL-3X8kEAAAA&oh=00_AfBOQ8WVaRTN61yZ_dThCflLM3urC6Gj0vWOJ5z_9NjVbg&oe=65D7B7DC,Vloging,47990.0,2.59%,5032.0,1021.0,222.0,,,,,,https://www.instagram.com/snehs_nish
1708359038-2459,Akib Ahemed,https://d24w28i6lzk071.cloudfront.net/assets/profiles/instagram/5432393068.jpg,Vloging,48001.0,0.27%,12986.0,126.0,2.0,,,,,,https://www.instagram.com/akib_ahemed
